paper_id,DOI,title,year,team_size,nc_team_size,external_team_size,topics,num_topics,shannon_entropy,normalized_shannon,blau_index,hhi,rao_stirling
10.1002/anie.201805078,10.1002/anie.201805078,Synthesis and Biological Evaluation of the Antimicrobial Natural Product Lipoxazolidinone A,2018,4,2,2,bioremediation; conservation; CRISPR; disease control; Ecology; fungi; gene expression; Genetics; genomics; microbes; nematodes; pathology; pest mgmt; plant health; proteomics; regenerative ag; regulatory science; science communication; soil; synthetic biology,20,2.995732273553991,1.0,0.95,0.05000000000000001,0.32844818440794954
10.1002/anie.201904026,10.1002/anie.201904026,Terminal Diazirines Enable Reverse Polarization Transfer from 15N2 Singlets,2019,7,1,6,,0,0.0,0.0,0.0,0.0,0.0
10.1002/anie.201915306,10.1002/anie.201915306,Parahydrogen‐Induced Hyperpolarization of Gases,2020,7,1,6,Agtech; carbon capture; gene expression; Genetics; genomics; imaging; materials engineering; microbes; modeling; pathology; precision ag; proteomics; regenerative ag; regulatory science; renewable energy; science communication; sensing; soil; synthetic biology,19,2.9444389791664403,1.0,0.9473684210526316,0.05263157894736841,0.2922525609990252
10.1002/anie.201916597,10.1002/anie.201916597,Parahydrogen‐Induced Radio Amplification by Stimulated Emission of Radiation,2020,6,2,4,genomics; imaging; materials engineering; microbes; proteomics; regulatory science; science communication; sensing; synthetic biology,9,2.1972245773362196,1.0,0.8888888888888888,0.1111111111111111,0.2956357144061039
10.1002/anie.202108939,10.1002/anie.202108939,Background-Free Proton NMR Spectroscopy with Radiofrequency Amplification by Stimulated Emission Radiation,2021,4,1,3,imaging; science communication,2,0.6931471805599453,1.0,0.5,0.5,0.005196089444189589
10.1002/anie.202113430,10.1002/anie.202113430,Inside Cover: Background‐Free Proton NMR Spectroscopy with Radiofrequency Amplification by Stimulated Emission Radiation (Angew. Chem. Int. Ed. 50/2021),2021,4,1,3,Agtech; automation; CRISPR; digital twin; disease control; Ecology; fungi; gene expression; Genetics; genomics; imaging; machine learning; mass spectronomy; materials engineering; microbes; modeling; pathology; pest mgmt; plant health; precision ag; proteomics; regenerative ag; regulatory science; renewable energy; robotics; science communication; sensing; soil; sustainable ag; synthetic biology,30,3.401197381662155,0.9999999999999999,0.9666666666666667,0.03333333333333333,0.33288242004133783
10.1002/anie.202213920,10.1002/anie.202213920,A Sensitive and Nonoptical CRISPR Detection Mechanism by Sizing Double-Stranded lambda DNA Reporter,2022,3,3,0,Agtech; CRISPR; gene expression; Genetics; genomics; imaging; materials engineering; microbes; pathology; proteomics; regenerative ag; regulatory science; science communication; sensing; soil; sustainable ag; synthetic biology,17,2.833213344056216,1.0,0.9411764705882353,0.058823529411764705,0.24158364248495476
10.1002/anie.202214987,10.1002/anie.202214987,CRISPR-Cas Biochemistry and CRISPR-Based Molecular Diagnostics,2023,8,2,6,Agtech; automation; breeding; community; computer vision; conservation; CRISPR; data analytics; data science; decision support; disease control; Ecology; food security; food systems; fungi; gene expression; Genetics; genomics; imaging; machine learning; materials engineering; microbes; modeling; nematodes; outreach; pathology; pest mgmt; plant health; precision ag; proteomics; regenerative ag; regulatory science; renewable energy; science communication; sensing; social sciences; soil; sustainable ag; synthetic biology,39,3.6635616461296445,0.9999999999999996,0.9743589743589743,0.025641025641025633,0.34787131051352316
10.1002/anie.202215678,10.1002/anie.202215678,Parahydrogen-Induced Carbon-13 Radiofrequency Amplification by Stimulated Emission of Radiation,2022,11,3,8,imaging,1,-0.0,0.0,0.0,1.0,0.0
10.1002/anie.202218484,10.1002/anie.202218484,Inside Cover: Parahydrogen‐Induced Carbon‐13 Radiofrequency Amplification by Stimulated Emission of Radiation (Angew. Chem. Int. Ed. 5/2023),2022,11,1,10,Agtech; carbon capture; CRISPR; Genetics; genomics; imaging; materials engineering; microbes; modeling; pathology; precision ag; proteomics; regenerative ag; regulatory science; renewable energy; science communication; sensing; soil; synthetic biology,19,2.9444389791664403,1.0,0.9473684210526316,0.05263157894736842,0.2619150020387365
10.1002/anie.202312130,10.1002/anie.202312130,Switching Lead for Tin in PbHfO<sub>3</sub>: Noncubic Structure of SnHfO<sub>3</sub>**,2023,7,5,2,materials engineering,1,-0.0,0.0,0.0,1.0,0.0
10.1002/anie.202406551,10.1002/anie.202406551,Toward Ultra-High-Quality-Factor Wireless Masing Magnetic Resonance Sensing,2024,12,3,9,Agtech; automation; breeding; carbon capture; community; computer vision; conservation; CRISPR; data science; digital twin; digital twins; disease control; Ecology; food systems; fungi; gene expression; Genetics; genomics; imaging; IoT; machine learning; mass spectronomy; materials engineering; microbes; modeling; nematodes; nutrient cycle; outreach; pathology; pest mgmt; plant health; plant signalling; policy; precision ag; proteomics; regenerative ag; regulatory science; robotics; science communication; sensing; sensors; soil; sustainable ag; synthetic biology,44,3.784189633918262,1.0000000000000002,0.9772727272727273,0.022727272727272728,0.3532767705870579
10.1002/aps3.11439,10.1002/aps3.11439,Toward genomic selection in Pinus taeda: Integrating resources to support array design in a complex conifer genome,2021,15,4,11,breeding; CRISPR; data science; gene expression; Genetics; genomics; microbes; plant improvement; proteomics; synthetic biology,10,2.3025850929940455,0.9999999999999998,0.8999999999999999,0.10000000000000003,0.3286510677155454
10.1002/aps3.11503,10.1002/aps3.11503,Efficient imaging and computer vision detection of two cell shapes in young cotton fibers,2022,6,6,0,Ag economics; Agtech; artificial intelligence; automation; biotic stress; breeding; carbon capture; community; computer vision; conservation; CRISPR; data science; digital twin; digital twins; disease control; Ecology; education; food security; food systems; fungi; gene expression; Genetics; genomics; imaging; IoT; labor; machine learning; materials engineering; microbes; modeling; nematodes; outreach; pathology; pest mgmt; plant health; plant improvement; plant signalling; policy; precision ag; proteomics; regenerative ag; regulatory science; renewable energy; resource economics; robotics; science communication; sensing; social sciences; society; soil; sustainable ag; synthetic biology,52,3.951243718581428,1.0000000000000002,0.9807692307692307,0.019230769230769232,0.3568890084370824
10.1002/bbb.2305,10.1002/bbb.2305,Nth-plant supply: corn stover supplies and costs in a fleet of biorefineries,2021,10,1,9,carbon capture; resource economics,2,0.6931471805599453,1.0,0.5,0.5,0.030210593290957655
10.1002/bes2.2222,10.1002/bes2.2222,Tree Species Controls Over Nitrogen and Phosphorus Cycling in a Wet Tropical Forest,2025,5,1,4,Ag economics; Agtech; artificial intelligence; automation; bioremediation; biotic stress; breeding; carbon capture; community; computer vision; conservation; CPS; CRISPR; data analytics; data science; decision support; digital ag; digital twin; digital twins; disease control; Ecology; education; extension; food security; food systems; fungi; gene expression; Genetics; genomics; geospatial; imaging; IoT; labor; machine learning; mass spectronomy; materials engineering; microbes; modeling; nematodes; nutrient cycle; outreach; pathology; pest mgmt; plant health; plant improvement; plant signalling; policy; precision ag; proteomics; regenerative ag; regulatory science; renewable energy; resilient ag; resource economics; risk management; robotics; science communication; sensing; sensors; social sciences; society; soil; supply chain; sustainable ag; synthetic biology; waste management; workforce development,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
10.1002/biot.202300230,10.1002/biot.202300230,Rational design and experimental evaluation of peptide ligands for the purification of adeno-associated viruses via affinity chromatography,2023,13,11,2,Agtech; CRISPR; disease control; genomics; materials engineering; microbes; proteomics; regenerative ag; sustainable ag; synthetic biology,10,2.3025850929940455,0.9999999999999998,0.8999999999999999,0.10000000000000003,0.2814267343406949
10.1002/bit.27213,10.1002/bit.27213,Targeted capture of Chinese hamster ovary host cell proteins: Peptide ligand binding by proteomic analysis,2019,5,3,2,food systems; materials engineering; microbes; proteomics; regenerative ag; synthetic biology,6,1.7917594692280547,0.9999999999999999,0.8333333333333333,0.16666666666666669,0.34468670253966754
10.1002/bit.28096,10.1002/bit.28096,"Towards continuous mAb purification: Clearance of host cell proteins from CHO cell culture harvests via ""flow-through affinity chromatography"" using peptide-based adsorbents",2022,12,5,7,Agtech; automation; bioremediation; CRISPR; data analytics; data science; disease control; food systems; gene expression; genomics; materials engineering; microbes; modeling; pathology; precision ag; proteomics; regenerative ag; regulatory science; resilient ag; science communication; sustainable ag; synthetic biology,22,3.091042453358315,0.9999999999999997,0.9545454545454546,0.045454545454545456,0.344322469609436
10.1002/bit.28495,10.1002/bit.28495,Peptide ligands for the affinity purification of adeno-associated viruses from HEK 293 cell lysates,2023,13,13,0,proteomics; regenerative ag; synthetic biology,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.28477744683261985
10.1002/bit.28568,10.1002/bit.28568,Identification and characterization of CHO host-cell proteins in monoclonal antibody bioprocessing,2023,16,4,12,Ag economics; Agtech; artificial intelligence; automation; bioremediation; carbon capture; community; conservation; CRISPR; data analytics; data science; decision support; disease control; food security; food systems; fungi; gene expression; Genetics; genomics; imaging; machine learning; materials engineering; microbes; modeling; pathology; pest mgmt; plant health; precision ag; proteomics; regenerative ag; regulatory science; resilient ag; risk management; science communication; sensing; supply chain; sustainable ag; synthetic biology; waste management,39,3.6635616461296445,0.9999999999999996,0.9743589743589743,0.025641025641025633,0.35475665208152
10.1002/bit.28821,10.1002/bit.28821,Peptide ligands for the universal purification of exosomes by affinity chromatography,2024,18,14,4,proteomics,1,-0.0,0.0,0.0,1.0,0.0
10.1002/btm2.10207,10.1002/btm2.10207,Biofabricated 3D in vitro model of fibrosis-induced abnormal hepatoblast/biliary progenitors' expansion of the developing liver,2020,6,1,5,Agtech; automation; biotic stress; breeding; community; conservation; CRISPR; data science; digital twin; digital twins; disease control; Ecology; food systems; fungi; gene expression; Genetics; genomics; imaging; materials engineering; microbes; modeling; pathology; proteomics; regenerative ag; regulatory science; renewable energy; science communication; sensing; soil; sustainable ag; synthetic biology,31,3.4339872044851463,1.0,0.967741935483871,0.032258064516129024,0.31369914994353826
10.1002/cbic.201900633,10.1002/cbic.201900633,5-Benzylidene-4-Oxazolidinones Are Synergistic with Antibiotics for the Treatment of Staphylococcus aureus Biofilms,2019,5,5,0,Agtech; bioremediation; biotic stress; community; conservation; CRISPR; disease control; Ecology; fungi; gene expression; Genetics; genomics; imaging; materials engineering; microbes; modeling; nematodes; pathology; plant health; proteomics; regenerative ag; regulatory science; science communication; sensing; soil; sustainable ag; synthetic biology,27,3.295836866004329,1.0,0.962962962962963,0.03703703703703703,0.30545853499743125
10.1002/cbic.202000168,10.1002/cbic.202000168,Front Cover: 5‐Benzylidene‐4‐Oxazolidinones Are Synergistic with Antibiotics for the Treatment of Staphylococcus aureus Biofilms (ChemBioChem 7/2020),2020,5,2,3,Agtech; automation; bioremediation; biotic stress; community; conservation; CRISPR; data science; decision support; disease control; Ecology; food systems; fungi; gene expression; Genetics; genomics; imaging; machine learning; materials engineering; microbes; modeling; nematodes; nutrient cycle; outreach; pathology; pest mgmt; plant health; plant improvement; policy; precision ag; proteomics; regenerative ag; regulatory science; renewable energy; resilient ag; risk management; science communication; sensing; social sciences; soil; sustainable ag; synthetic biology,42,3.737669618283368,0.9999999999999999,0.9761904761904762,0.023809523809523808,0.3550638639085286
10.1002/cche.10815,10.1002/cche.10815,Effects of plasma‐activated water and mild heating on <i>Escherichia coli</i> inactivation during wheat tempering and flour quality,2024,5,1,4,bioremediation; CRISPR; disease control; food security; food systems; fungi; genomics; materials engineering; microbes; plant health; proteomics; regulatory science; renewable energy; risk management; soil; sustainable ag; waste management,17,2.833213344056216,1.0,0.9411764705882353,0.058823529411764705,0.35064152572804963
10.1002/cft2.20012,10.1002/cft2.20012,Potential economic value for peanut by increasing soil pH in North Carolina,2020,4,2,2,Ag economics; Agtech; artificial intelligence; automation; bioremediation; biotic stress; breeding; carbon capture; community; computer vision; conservation; CRISPR; data analytics; data science; decision support; digital twin; digital twins; disease control; Ecology; education; food security; food systems; fungi; gene expression; Genetics; genomics; geospatial; imaging; IoT; labor; machine learning; mass spectronomy; materials engineering; microbes; modeling; nematodes; nutrient cycle; outreach; pathology; pest mgmt; plant health; plant improvement; plant signalling; policy; precision ag; proteomics; regenerative ag; regulatory science; renewable energy; resilient ag; resource economics; risk management; robotics; science communication; sensing; sensors; social sciences; society; soil; supply chain; sustainable ag; synthetic biology; waste management,63,4.1431347263915335,1.0000000000000002,0.9841269841269842,0.01587301587301587,0.34954917210675474
